id_time;data;dia;mês;ano;dia_semana;semana;util;feriado
1561;03/12/2006;3;12;2006;domingo;48;N;N
1562;04/12/2006;4;12;2006;segunda-feira;49;U;N
1563;05/12/2006;5;12;2006;terça-feira;49;U;N
1564;06/12/2006;6;12;2006;quarta-feira;49;U;N
1565;07/12/2006;7;12;2006;quinta-feira;49;U;N
1566;08/12/2006;8;12;2006;sexta-feira;49;N;S
1567;09/12/2006;9;12;2006;sábado;49;N;N
1568;10/12/2006;10;12;2006;domingo;49;N;N
1569;11/12/2006;11;12;2006;segunda-feira;50;U;N
1570;12/12/2006;12;12;2006;terça-feira;50;U;N
1571;13/12/2006;13;12;2006;quarta-feira;50;U;N
1572;14/12/2006;14;12;2006;quinta-feira;50;U;N
1573;15/12/2006;15;12;2006;sexta-feira;50;U;N
1574;16/12/2006;16;12;2006;sábado;50;N;N
1575;17/12/2006;17;12;2006;domingo;50;N;N
1576;18/12/2006;18;12;2006;segunda-feira;51;U;N
1577;19/12/2006;19;12;2006;terça-feira;51;U;N
1578;20/12/2006;20;12;2006;quarta-feira;51;U;N
1579;21/12/2006;21;12;2006;quinta-feira;51;U;N
1580;22/12/2006;22;12;2006;sexta-feira;51;U;N
1581;23/12/2006;23;12;2006;sábado;51;N;N
1582;24/12/2006;24;12;2006;domingo;51;N;N
1583;25/12/2006;25;12;2006;segunda-feira;52;N;S
1584;26/12/2006;26;12;2006;terça-feira;52;U;N
1585;27/12/2006;27;12;2006;quarta-feira;52;U;N
1586;28/12/2006;28;12;2006;quinta-feira;52;U;N
1587;29/12/2006;29;12;2006;sexta-feira;52;U;N
1588;30/12/2006;30;12;2006;sábado;52;N;N
1589;31/12/2006;31;12;2006;domingo;52;N;N
1590;01/01/2007;1;1;2007;segunda-feira;1;N;S
1591;02/01/2007;2;1;2007;terça-feira;1;U;N
1592;03/01/2007;3;1;2007;quarta-feira;1;U;N
1593;04/01/2007;4;1;2007;quinta-feira;1;U;N
1594;05/01/2007;5;1;2007;sexta-feira;1;U;N
1595;06/01/2007;6;1;2007;sábado;1;N;N
1596;07/01/2007;7;1;2007;domingo;1;N;N
1597;08/01/2007;8;1;2007;segunda-feira;2;U;N
1598;09/01/2007;9;1;2007;terça-feira;2;U;N
1599;10/01/2007;10;1;2007;quarta-feira;2;U;N
1600;11/01/2007;11;1;2007;quinta-feira;2;U;N
1601;12/01/2007;12;1;2007;sexta-feira;2;U;N
1602;13/01/2007;13;1;2007;sábado;2;N;N
1603;14/01/2007;14;1;2007;domingo;2;N;N
1604;15/01/2007;15;1;2007;segunda-feira;3;U;N
1605;16/01/2007;16;1;2007;terça-feira;3;U;N
1606;17/01/2007;17;1;2007;quarta-feira;3;U;N
1607;18/01/2007;18;1;2007;quinta-feira;3;U;N
1608;19/01/2007;19;1;2007;sexta-feira;3;U;N
1609;20/01/2007;20;1;2007;sábado;3;N;N
1610;21/01/2007;21;1;2007;domingo;3;N;N
1611;22/01/2007;22;1;2007;segunda-feira;4;U;N
1612;23/01/2007;23;1;2007;terça-feira;4;U;N
1613;24/01/2007;24;1;2007;quarta-feira;4;U;N
1614;25/01/2007;25;1;2007;quinta-feira;4;U;N
1615;26/01/2007;26;1;2007;sexta-feira;4;U;N
1616;27/01/2007;27;1;2007;sábado;4;N;N
1617;28/01/2007;28;1;2007;domingo;4;N;N
1618;29/01/2007;29;1;2007;segunda-feira;5;U;N
1619;30/01/2007;30;1;2007;terça-feira;5;U;N
1620;31/01/2007;31;1;2007;quarta-feira;5;U;N
1621;01/02/2007;1;2;2007;quinta-feira;5;U;N
1622;02/02/2007;2;2;2007;sexta-feira;5;U;N
1623;03/02/2007;3;2;2007;sábado;5;N;N
1624;04/02/2007;4;2;2007;domingo;5;N;N
1625;05/02/2007;5;2;2007;segunda-feira;6;U;N
1626;06/02/2007;6;2;2007;terça-feira;6;U;N
1627;07/02/2007;7;2;2007;quarta-feira;6;U;N
1628;08/02/2007;8;2;2007;quinta-feira;6;U;N
1629;09/02/2007;9;2;2007;sexta-feira;6;U;N
1630;10/02/2007;10;2;2007;sábado;6;N;N
1631;11/02/2007;11;2;2007;domingo;6;N;N
1632;12/02/2007;12;2;2007;segunda-feira;7;U;N
1633;13/02/2007;13;2;2007;terça-feira;7;U;N
1634;14/02/2007;14;2;2007;quarta-feira;7;U;N
1635;15/02/2007;15;2;2007;quinta-feira;7;U;N
1636;16/02/2007;16;2;2007;sexta-feira;7;U;N
1637;17/02/2007;17;2;2007;sábado;7;N;N
1638;18/02/2007;18;2;2007;domingo;7;N;N
1639;19/02/2007;19;2;2007;segunda-feira;8;U;N
1640;20/02/2007;20;2;2007;terça-feira;8;N;S
1641;21/02/2007;21;2;2007;quarta-feira;8;U;N
1642;22/02/2007;22;2;2007;quinta-feira;8;U;N
1643;23/02/2007;23;2;2007;sexta-feira;8;U;N
1644;24/02/2007;24;2;2007;sábado;8;N;N
1645;25/02/2007;25;2;2007;domingo;8;N;N
1646;26/02/2007;26;2;2007;segunda-feira;9;U;N
1647;27/02/2007;27;2;2007;terça-feira;9;U;N
1648;28/02/2007;28;2;2007;quarta-feira;9;U;N
1649;01/03/2007;1;3;2007;quinta-feira;9;U;N
1650;02/03/2007;2;3;2007;sexta-feira;9;U;N
1651;03/03/2007;3;3;2007;sábado;9;N;N
1652;04/03/2007;4;3;2007;domingo;9;N;N
1653;05/03/2007;5;3;2007;segunda-feira;10;U;N
1654;06/03/2007;6;3;2007;terça-feira;10;U;N
1655;07/03/2007;7;3;2007;quarta-feira;10;U;N
1656;08/03/2007;8;3;2007;quinta-feira;10;U;N
1657;09/03/2007;9;3;2007;sexta-feira;10;U;N
1658;10/03/2007;10;3;2007;sábado;10;N;N
1659;11/03/2007;11;3;2007;domingo;10;N;N
1660;12/03/2007;12;3;2007;segunda-feira;11;U;N
1661;13/03/2007;13;3;2007;terça-feira;11;U;N
1662;14/03/2007;14;3;2007;quarta-feira;11;U;N
1663;15/03/2007;15;3;2007;quinta-feira;11;U;N
1664;16/03/2007;16;3;2007;sexta-feira;11;U;N
1665;17/03/2007;17;3;2007;sábado;11;N;N
1666;18/03/2007;18;3;2007;domingo;11;N;N
1667;19/03/2007;19;3;2007;segunda-feira;12;U;N
1668;20/03/2007;20;3;2007;terça-feira;12;U;N
1669;21/03/2007;21;3;2007;quarta-feira;12;U;N
1670;22/03/2007;22;3;2007;quinta-feira;12;U;N
1671;23/03/2007;23;3;2007;sexta-feira;12;U;N
1672;24/03/2007;24;3;2007;sábado;12;N;N
1673;25/03/2007;25;3;2007;domingo;12;N;N
1674;26/03/2007;26;3;2007;segunda-feira;13;U;N
1675;27/03/2007;27;3;2007;terça-feira;13;U;N
1676;28/03/2007;28;3;2007;quarta-feira;13;U;N
1677;29/03/2007;29;3;2007;quinta-feira;13;U;N
1678;30/03/2007;30;3;2007;sexta-feira;13;U;N
1679;31/03/2007;31;3;2007;sábado;13;N;N
1680;01/04/2007;1;4;2007;domingo;13;N;N
1681;02/04/2007;2;4;2007;segunda-feira;14;U;N
1682;03/04/2007;3;4;2007;terça-feira;14;U;N
1683;04/04/2007;4;4;2007;quarta-feira;14;U;N
1684;05/04/2007;5;4;2007;quinta-feira;14;U;N
1685;06/04/2007;6;4;2007;sexta-feira;14;N;S
1686;07/04/2007;7;4;2007;sábado;14;N;N
1687;08/04/2007;8;4;2007;domingo;14;N;N
1688;09/04/2007;9;4;2007;segunda-feira;15;U;N
1689;10/04/2007;10;4;2007;terça-feira;15;U;N
1690;11/04/2007;11;4;2007;quarta-feira;15;U;N
1691;12/04/2007;12;4;2007;quinta-feira;15;U;N
1692;13/04/2007;13;4;2007;sexta-feira;15;U;N
1693;14/04/2007;14;4;2007;sábado;15;N;N
1694;15/04/2007;15;4;2007;domingo;15;N;N
1695;16/04/2007;16;4;2007;segunda-feira;16;U;N
1696;17/04/2007;17;4;2007;terça-feira;16;U;N
1697;18/04/2007;18;4;2007;quarta-feira;16;U;N
1698;19/04/2007;19;4;2007;quinta-feira;16;U;N
1699;20/04/2007;20;4;2007;sexta-feira;16;U;N
1700;21/04/2007;21;4;2007;sábado;16;N;N
1701;22/04/2007;22;4;2007;domingo;16;N;N
1702;23/04/2007;23;4;2007;segunda-feira;17;U;N
1703;24/04/2007;24;4;2007;terça-feira;17;U;N
1704;25/04/2007;25;4;2007;quarta-feira;17;N;S
1705;26/04/2007;26;4;2007;quinta-feira;17;U;N
1706;27/04/2007;27;4;2007;sexta-feira;17;U;N
1707;28/04/2007;28;4;2007;sábado;17;N;N
1708;29/04/2007;29;4;2007;domingo;17;N;N
1709;30/04/2007;30;4;2007;segunda-feira;18;U;N
1710;01/05/2007;1;5;2007;terça-feira;18;U;N
1711;02/05/2007;2;5;2007;quarta-feira;18;U;N
1712;03/05/2007;3;5;2007;quinta-feira;18;U;N
1713;04/05/2007;4;5;2007;sexta-feira;18;U;N
1714;05/05/2007;5;5;2007;sábado;18;N;N
1715;06/05/2007;6;5;2007;domingo;18;N;N
1716;07/05/2007;7;5;2007;segunda-feira;19;U;N
1717;08/05/2007;8;5;2007;terça-feira;19;U;N
1718;09/05/2007;9;5;2007;quarta-feira;19;U;N
1719;10/05/2007;10;5;2007;quinta-feira;19;U;N
1720;11/05/2007;11;5;2007;sexta-feira;19;U;N
1721;12/05/2007;12;5;2007;sábado;19;N;N
1722;13/05/2007;13;5;2007;domingo;19;N;N
1723;14/05/2007;14;5;2007;segunda-feira;20;U;N
1724;15/05/2007;15;5;2007;terça-feira;20;U;N
1725;16/05/2007;16;5;2007;quarta-feira;20;U;N
1726;17/05/2007;17;5;2007;quinta-feira;20;U;N
1727;18/05/2007;18;5;2007;sexta-feira;20;U;N
1728;19/05/2007;19;5;2007;sábado;20;N;N
1729;20/05/2007;20;5;2007;domingo;20;N;N
1730;21/05/2007;21;5;2007;segunda-feira;21;U;N
1731;22/05/2007;22;5;2007;terça-feira;21;U;N
1732;23/05/2007;23;5;2007;quarta-feira;21;U;N
1733;24/05/2007;24;5;2007;quinta-feira;21;U;N
1734;25/05/2007;25;5;2007;sexta-feira;21;U;N
1735;26/05/2007;26;5;2007;sábado;21;N;N
1736;27/05/2007;27;5;2007;domingo;21;N;N
1737;28/05/2007;28;5;2007;segunda-feira;22;U;N
1738;29/05/2007;29;5;2007;terça-feira;22;U;N
1739;30/05/2007;30;5;2007;quarta-feira;22;U;N
1740;31/05/2007;31;5;2007;quinta-feira;22;U;N
1741;01/06/2007;1;6;2007;sexta-feira;22;U;N
1742;02/06/2007;2;6;2007;sábado;22;N;N
1743;03/06/2007;3;6;2007;domingo;22;N;N
1744;04/06/2007;4;6;2007;segunda-feira;23;U;N
1745;05/06/2007;5;6;2007;terça-feira;23;U;N
1746;06/06/2007;6;6;2007;quarta-feira;23;U;N
1747;07/06/2007;7;6;2007;quinta-feira;23;U;N
1748;08/06/2007;8;6;2007;sexta-feira;23;U;N
1749;09/06/2007;9;6;2007;sábado;23;N;N
1750;10/06/2007;10;6;2007;domingo;23;N;N
1751;11/06/2007;11;6;2007;segunda-feira;24;U;N
1752;12/06/2007;12;6;2007;terça-feira;24;U;N
1753;13/06/2007;13;6;2007;quarta-feira;24;U;N
1754;14/06/2007;14;6;2007;quinta-feira;24;U;N
1755;15/06/2007;15;6;2007;sexta-feira;24;U;N
1756;16/06/2007;16;6;2007;sábado;24;N;N
1757;17/06/2007;17;6;2007;domingo;24;N;N
1758;18/06/2007;18;6;2007;segunda-feira;25;U;N
1759;19/06/2007;19;6;2007;terça-feira;25;U;N
1760;20/06/2007;20;6;2007;quarta-feira;25;N;S
1761;21/06/2007;21;6;2007;quinta-feira;25;U;N
1762;22/06/2007;22;6;2007;sexta-feira;25;U;N
1763;23/06/2007;23;6;2007;sábado;25;N;N
1764;24/06/2007;24;6;2007;domingo;25;N;N
1765;25/06/2007;25;6;2007;segunda-feira;26;U;N
1766;26/06/2007;26;6;2007;terça-feira;26;U;N
1767;27/06/2007;27;6;2007;quarta-feira;26;U;N
1768;28/06/2007;28;6;2007;quinta-feira;26;U;N
1769;29/06/2007;29;6;2007;sexta-feira;26;U;N
1770;30/06/2007;30;6;2007;sábado;26;N;N
1771;01/07/2007;1;7;2007;domingo;26;N;N
1772;02/07/2007;2;7;2007;segunda-feira;27;U;N
1773;03/07/2007;3;7;2007;terça-feira;27;U;N
1774;04/07/2007;4;7;2007;quarta-feira;27;U;N
1775;05/07/2007;5;7;2007;quinta-feira;27;U;N
1776;06/07/2007;6;7;2007;sexta-feira;27;U;N
1777;07/07/2007;7;7;2007;sábado;27;N;N
1778;08/07/2007;8;7;2007;domingo;27;N;N
1779;09/07/2007;9;7;2007;segunda-feira;28;U;N
1780;10/07/2007;10;7;2007;terça-feira;28;U;N
1781;11/07/2007;11;7;2007;quarta-feira;28;U;N
1782;12/07/2007;12;7;2007;quinta-feira;28;U;N
1783;13/07/2007;13;7;2007;sexta-feira;28;U;N
1784;14/07/2007;14;7;2007;sábado;28;N;N
1785;15/07/2007;15;7;2007;domingo;28;N;N
1786;16/07/2007;16;7;2007;segunda-feira;29;U;N
1787;17/07/2007;17;7;2007;terça-feira;29;U;N
1788;18/07/2007;18;7;2007;quarta-feira;29;U;N
1789;19/07/2007;19;7;2007;quinta-feira;29;U;N
1790;20/07/2007;20;7;2007;sexta-feira;29;U;N
1791;21/07/2007;21;7;2007;sábado;29;N;N
1792;22/07/2007;22;7;2007;domingo;29;N;N
1793;23/07/2007;23;7;2007;segunda-feira;30;U;N
1794;24/07/2007;24;7;2007;terça-feira;30;U;N
1795;25/07/2007;25;7;2007;quarta-feira;30;U;N
1796;26/07/2007;26;7;2007;quinta-feira;30;U;N
1797;27/07/2007;27;7;2007;sexta-feira;30;U;N
1798;28/07/2007;28;7;2007;sábado;30;N;N
1799;29/07/2007;29;7;2007;domingo;30;N;N
1800;30/07/2007;30;7;2007;segunda-feira;31;U;N
1801;31/07/2007;31;7;2007;terça-feira;31;U;N
1802;01/08/2007;1;8;2007;quarta-feira;31;U;N
1803;02/08/2007;2;8;2007;quinta-feira;31;U;N
1804;03/08/2007;3;8;2007;sexta-feira;31;U;N
1805;04/08/2007;4;8;2007;sábado;31;N;N
1806;05/08/2007;5;8;2007;domingo;31;N;N
1807;06/08/2007;6;8;2007;segunda-feira;32;U;N
1808;07/08/2007;7;8;2007;terça-feira;32;U;N
1809;08/08/2007;8;8;2007;quarta-feira;32;U;N
1810;09/08/2007;9;8;2007;quinta-feira;32;U;N
1811;10/08/2007;10;8;2007;sexta-feira;32;N;S
1812;11/08/2007;11;8;2007;sábado;32;N;N
1813;12/08/2007;12;8;2007;domingo;32;N;N
1814;13/08/2007;13;8;2007;segunda-feira;33;U;N
1815;14/08/2007;14;8;2007;terça-feira;33;U;N
1816;15/08/2007;15;8;2007;quarta-feira;33;U;N
1817;16/08/2007;16;8;2007;quinta-feira;33;U;N
1818;17/08/2007;17;8;2007;sexta-feira;33;U;N
1819;18/08/2007;18;8;2007;sábado;33;N;N
1820;19/08/2007;19;8;2007;domingo;33;N;N
1821;20/08/2007;20;8;2007;segunda-feira;34;U;N
1822;21/08/2007;21;8;2007;terça-feira;34;U;N
1823;22/08/2007;22;8;2007;quarta-feira;34;U;N
1824;23/08/2007;23;8;2007;quinta-feira;34;U;N
1825;24/08/2007;24;8;2007;sexta-feira;34;U;N
1826;25/08/2007;25;8;2007;sábado;34;N;N
1827;26/08/2007;26;8;2007;domingo;34;N;N
1828;27/08/2007;27;8;2007;segunda-feira;35;U;N
1829;28/08/2007;28;8;2007;terça-feira;35;U;N
1830;29/08/2007;29;8;2007;quarta-feira;35;U;N
1831;30/08/2007;30;8;2007;quinta-feira;35;U;N
1832;31/08/2007;31;8;2007;sexta-feira;35;U;N
1833;01/09/2007;1;9;2007;sábado;35;N;N
1834;02/09/2007;2;9;2007;domingo;35;N;N
1835;03/09/2007;3;9;2007;segunda-feira;36;U;N
1836;04/09/2007;4;9;2007;terça-feira;36;U;N
1837;05/09/2007;5;9;2007;quarta-feira;36;U;N
1838;06/09/2007;6;9;2007;quinta-feira;36;N;S
1839;07/09/2007;7;9;2007;sexta-feira;36;U;N
1840;08/09/2007;8;9;2007;sábado;36;N;N
1841;09/09/2007;9;9;2007;domingo;36;N;N
1842;10/09/2007;10;9;2007;segunda-feira;37;U;N
1843;11/09/2007;11;9;2007;terça-feira;37;U;N
1844;12/09/2007;12;9;2007;quarta-feira;37;U;N
1845;13/09/2007;13;9;2007;quinta-feira;37;U;N
1846;14/09/2007;14;9;2007;sexta-feira;37;U;N
1847;15/09/2007;15;9;2007;sábado;37;N;N
1848;16/09/2007;16;9;2007;domingo;37;N;N
1849;17/09/2007;17;9;2007;segunda-feira;38;U;N
1850;18/09/2007;18;9;2007;terça-feira;38;U;N
1851;19/09/2007;19;9;2007;quarta-feira;38;U;N
1852;20/09/2007;20;9;2007;quinta-feira;38;U;N
1853;21/09/2007;21;9;2007;sexta-feira;38;U;N
1854;22/09/2007;22;9;2007;sábado;38;N;N
1855;23/09/2007;23;9;2007;domingo;38;N;N
1856;24/09/2007;24;9;2007;segunda-feira;39;U;N
1857;25/09/2007;25;9;2007;terça-feira;39;U;N
1858;26/09/2007;26;9;2007;quarta-feira;39;U;N
1859;27/09/2007;27;9;2007;quinta-feira;39;U;N
1860;28/09/2007;28;9;2007;sexta-feira;39;U;N
1861;29/09/2007;29;9;2007;sábado;39;N;N
1862;30/09/2007;30;9;2007;domingo;39;N;N
1863;01/10/2007;1;10;2007;segunda-feira;40;U;N
1864;02/10/2007;2;10;2007;terça-feira;40;U;N
1865;03/10/2007;3;10;2007;quarta-feira;40;U;N
1866;04/10/2007;4;10;2007;quinta-feira;40;U;N
1867;05/10/2007;5;10;2007;sexta-feira;40;U;N
1868;06/10/2007;6;10;2007;sábado;40;N;S
1869;07/10/2007;7;10;2007;domingo;40;N;N
1870;08/10/2007;8;10;2007;segunda-feira;41;U;N
1871;09/10/2007;9;10;2007;terça-feira;41;U;N
1872;10/10/2007;10;10;2007;quarta-feira;41;U;N
1873;11/10/2007;11;10;2007;quinta-feira;41;U;N
1874;12/10/2007;12;10;2007;sexta-feira;41;U;N
1875;13/10/2007;13;10;2007;sábado;41;N;S
1876;14/10/2007;14;10;2007;domingo;41;N;N
1877;15/10/2007;15;10;2007;segunda-feira;42;U;N
1878;16/10/2007;16;10;2007;terça-feira;42;U;N
1879;17/10/2007;17;10;2007;quarta-feira;42;U;N
1880;18/10/2007;18;10;2007;quinta-feira;42;U;N
1881;19/10/2007;19;10;2007;sexta-feira;42;U;N
1882;20/10/2007;20;10;2007;sábado;42;N;N
1883;21/10/2007;21;10;2007;domingo;42;N;N
1884;22/10/2007;22;10;2007;segunda-feira;43;U;N
1885;23/10/2007;23;10;2007;terça-feira;43;U;N
1886;24/10/2007;24;10;2007;quarta-feira;43;U;N
1887;25/10/2007;25;10;2007;quinta-feira;43;U;N
1888;26/10/2007;26;10;2007;sexta-feira;43;U;N
1889;27/10/2007;27;10;2007;sábado;43;N;N
1890;28/10/2007;28;10;2007;domingo;43;N;N
1891;29/10/2007;29;10;2007;segunda-feira;44;U;N
1892;30/10/2007;30;10;2007;terça-feira;44;N;S
1893;31/10/2007;31;10;2007;quarta-feira;44;U;N
1894;01/11/2007;1;11;2007;quinta-feira;44;U;N
1895;02/11/2007;2;11;2007;sexta-feira;44;U;N
1896;03/11/2007;3;11;2007;sábado;44;N;N
1897;04/11/2007;4;11;2007;domingo;44;N;N
1898;05/11/2007;5;11;2007;segunda-feira;45;U;N
1899;06/11/2007;6;11;2007;terça-feira;45;N;S
1900;07/11/2007;7;11;2007;quarta-feira;45;U;N
1901;08/11/2007;8;11;2007;quinta-feira;45;U;N
1902;09/11/2007;9;11;2007;sexta-feira;45;U;N
1903;10/11/2007;10;11;2007;sábado;45;N;N
1904;11/11/2007;11;11;2007;domingo;45;N;N
1905;12/11/2007;12;11;2007;segunda-feira;46;U;N
1906;13/11/2007;13;11;2007;terça-feira;46;U;N
1907;14/11/2007;14;11;2007;quarta-feira;46;U;N
1908;15/11/2007;15;11;2007;quinta-feira;46;U;N
1909;16/11/2007;16;11;2007;sexta-feira;46;U;N
1910;17/11/2007;17;11;2007;sábado;46;N;N
1911;18/11/2007;18;11;2007;domingo;46;N;N
1912;19/11/2007;19;11;2007;segunda-feira;47;U;N
1913;20/11/2007;20;11;2007;terça-feira;47;U;N
1914;21/11/2007;21;11;2007;quarta-feira;47;U;N
1915;22/11/2007;22;11;2007;quinta-feira;47;U;N
1916;23/11/2007;23;11;2007;sexta-feira;47;U;N
1917;24/11/2007;24;11;2007;sábado;47;N;N
1918;25/11/2007;25;11;2007;domingo;47;N;N
1919;26/11/2007;26;11;2007;segunda-feira;48;U;N
1920;27/11/2007;27;11;2007;terça-feira;48;U;N
1921;28/11/2007;28;11;2007;quarta-feira;48;U;N
1922;29/11/2007;29;11;2007;quinta-feira;48;U;N
1923;30/11/2007;30;11;2007;sexta-feira;48;U;N
1924;01/12/2007;1;12;2007;sábado;48;N;N
1925;02/12/2007;2;12;2007;domingo;48;N;N
1926;03/12/2007;3;12;2007;segunda-feira;49;U;N
1927;04/12/2007;4;12;2007;terça-feira;49;U;N
1928;05/12/2007;5;12;2007;quarta-feira;49;U;N
1929;06/12/2007;6;12;2007;quinta-feira;49;U;N
1930;07/12/2007;7;12;2007;sexta-feira;49;U;N
1931;08/12/2007;8;12;2007;sábado;49;N;N
1932;09/12/2007;9;12;2007;domingo;49;N;N
1933;10/12/2007;10;12;2007;segunda-feira;50;U;N
1934;11/12/2007;11;12;2007;terça-feira;50;U;N
1935;12/12/2007;12;12;2007;quarta-feira;50;U;N
1936;13/12/2007;13;12;2007;quinta-feira;50;U;N
1937;14/12/2007;14;12;2007;sexta-feira;50;U;N
1938;15/12/2007;15;12;2007;sábado;50;N;N
1939;16/12/2007;16;12;2007;domingo;50;N;N
1940;17/12/2007;17;12;2007;segunda-feira;51;U;N
1941;18/12/2007;18;12;2007;terça-feira;51;N;S
1942;19/12/2007;19;12;2007;quarta-feira;51;U;N
1943;20/12/2007;20;12;2007;quinta-feira;51;U;N
1944;21/12/2007;21;12;2007;sexta-feira;51;U;N
1945;22/12/2007;22;12;2007;sábado;51;N;N
1946;23/12/2007;23;12;2007;domingo;51;N;N
1947;24/12/2007;24;12;2007;segunda-feira;52;U;N
1948;25/12/2007;25;12;2007;terça-feira;52;U;N
1949;26/12/2007;26;12;2007;quarta-feira;52;U;N
1950;27/12/2007;27;12;2007;quinta-feira;52;U;N
1951;28/12/2007;28;12;2007;sexta-feira;52;U;N
1952;29/12/2007;29;12;2007;sábado;52;N;N
1953;30/12/2007;30;12;2007;domingo;52;N;N
1954;31/12/2007;31;12;2007;segunda-feira;1;U;N
1955;01/01/2008;1;1;2008;terça-feira;1;U;N
1956;02/01/2008;2;1;2008;quarta-feira;1;U;N
1957;03/01/2008;3;1;2008;quinta-feira;1;U;N
1958;04/01/2008;4;1;2008;sexta-feira;1;U;N
1959;05/01/2008;5;1;2008;sábado;1;N;N
1960;06/01/2008;6;1;2008;domingo;1;N;N
1961;07/01/2008;7;1;2008;segunda-feira;2;U;N
1962;08/01/2008;8;1;2008;terça-feira;2;U;N
1963;09/01/2008;9;1;2008;quarta-feira;2;U;N
1964;10/01/2008;10;1;2008;quinta-feira;2;U;N
1965;11/01/2008;11;1;2008;sexta-feira;2;U;N
1966;12/01/2008;12;1;2008;sábado;2;N;N
1967;13/01/2008;13;1;2008;domingo;2;N;N
1968;14/01/2008;14;1;2008;segunda-feira;3;U;N
1969;15/01/2008;15;1;2008;terça-feira;3;U;N
1970;16/01/2008;16;1;2008;quarta-feira;3;U;N
1971;17/01/2008;17;1;2008;quinta-feira;3;U;N
1972;18/01/2008;18;1;2008;sexta-feira;3;U;N
1973;19/01/2008;19;1;2008;sábado;3;N;N
1974;20/01/2008;20;1;2008;domingo;3;N;N
1975;21/01/2008;21;1;2008;segunda-feira;4;U;N
1976;22/01/2008;22;1;2008;terça-feira;4;U;N
1977;23/01/2008;23;1;2008;quarta-feira;4;U;N
1978;24/01/2008;24;1;2008;quinta-feira;4;U;N
1979;25/01/2008;25;1;2008;sexta-feira;4;U;N
1980;26/01/2008;26;1;2008;sábado;4;N;N
1981;27/01/2008;27;1;2008;domingo;4;N;N
1982;28/01/2008;28;1;2008;segunda-feira;5;U;N
1983;29/01/2008;29;1;2008;terça-feira;5;U;N
1984;30/01/2008;30;1;2008;quarta-feira;5;U;N
1985;31/01/2008;31;1;2008;quinta-feira;5;U;N
1986;01/02/2008;1;2;2008;sexta-feira;5;N;S
1987;02/02/2008;2;2;2008;sábado;5;N;N
1988;03/02/2008;3;2;2008;domingo;5;N;S
1989;04/02/2008;4;2;2008;segunda-feira;6;U;N
1990;05/02/2008;5;2;2008;terça-feira;6;U;N
1991;06/02/2008;6;2;2008;quarta-feira;6;U;N
1992;07/02/2008;7;2;2008;quinta-feira;6;U;N
1993;08/02/2008;8;2;2008;sexta-feira;6;U;N
1994;09/02/2008;9;2;2008;sábado;6;N;N
1995;10/02/2008;10;2;2008;domingo;6;N;N
1996;11/02/2008;11;2;2008;segunda-feira;7;U;N
1997;12/02/2008;12;2;2008;terça-feira;7;U;N
1998;13/02/2008;13;2;2008;quarta-feira;7;U;N
1999;14/02/2008;14;2;2008;quinta-feira;7;U;N
2000;15/02/2008;15;2;2008;sexta-feira;7;U;N
2001;16/02/2008;16;2;2008;sábado;7;N;N
2002;17/02/2008;17;2;2008;domingo;7;N;N
2003;18/02/2008;18;2;2008;segunda-feira;8;U;N
2004;19/02/2008;19;2;2008;terça-feira;8;U;N
2005;20/02/2008;20;2;2008;quarta-feira;8;U;N
2006;21/02/2008;21;2;2008;quinta-feira;8;U;N
2007;22/02/2008;22;2;2008;sexta-feira;8;U;N
2008;23/02/2008;23;2;2008;sábado;8;N;N
2009;24/02/2008;24;2;2008;domingo;8;N;N
2010;25/02/2008;25;2;2008;segunda-feira;9;U;N
2011;26/02/2008;26;2;2008;terça-feira;9;U;N
2012;27/02/2008;27;2;2008;quarta-feira;9;U;N
2013;28/02/2008;28;2;2008;quinta-feira;9;N;S
2014;29/02/2008;29;2;2008;sexta-feira;9;U;N
2015;01/03/2008;1;3;2008;sábado;9;N;N
2016;02/03/2008;2;3;2008;domingo;9;N;N
2017;03/03/2008;3;3;2008;segunda-feira;10;U;N
2018;04/03/2008;4;3;2008;terça-feira;10;U;N
2019;05/03/2008;5;3;2008;quarta-feira;10;N;S
2020;06/03/2008;6;3;2008;quinta-feira;10;U;N
2021;07/03/2008;7;3;2008;sexta-feira;10;U;N
2022;08/03/2008;8;3;2008;sábado;10;N;N
2023;09/03/2008;9;3;2008;domingo;10;N;N
2024;10/03/2008;10;3;2008;segunda-feira;11;U;N
2025;11/03/2008;11;3;2008;terça-feira;11;U;N
2026;12/03/2008;12;3;2008;quarta-feira;11;U;N
2027;13/03/2008;13;3;2008;quinta-feira;11;U;N
2028;14/03/2008;14;3;2008;sexta-feira;11;U;N
2029;15/03/2008;15;3;2008;sábado;11;N;N
2030;16/03/2008;16;3;2008;domingo;11;N;N
2031;17/03/2008;17;3;2008;segunda-feira;12;U;N
2032;18/03/2008;18;3;2008;terça-feira;12;U;N
2033;19/03/2008;19;3;2008;quarta-feira;12;U;N
2034;20/03/2008;20;3;2008;quinta-feira;12;U;N
2035;21/03/2008;21;3;2008;sexta-feira;12;U;N
2036;22/03/2008;22;3;2008;sábado;12;N;N
2037;23/03/2008;23;3;2008;domingo;12;N;N
2038;24/03/2008;24;3;2008;segunda-feira;13;U;N
2039;25/03/2008;25;3;2008;terça-feira;13;U;N
2040;26/03/2008;26;3;2008;quarta-feira;13;U;N
2041;27/03/2008;27;3;2008;quinta-feira;13;U;N
